Company Name,Scrip Name,URL,Sector,Identifier
Misquita Engine,ME19,https://www.moneycontrol.com/india/stockpricequote/misquitaengine/misquitaengineering/ME19,misquitaengine,misquitaengineering
MITCONPP,MCES,https://www.moneycontrol.com/india/stockpricequote/mitconpp/mitconconsultancyengineeringservicespp/MCES,mitconpp,mitconconsultancyengineeringservicespp
Mitsu Chem Plas,MCP01,https://www.moneycontrol.com/india/stockpricequote/plastics/mitsuchemplast/MCP01,plastics,mitsuchemplast
Mittal Life Sty,MLS,https://www.moneycontrol.com/india/stockpricequote/mittallifesty/mittallifestyle/MLS,mittallifesty,mittallifestyle
Miven Machine,GLI,https://www.moneycontrol.com/india/stockpricequote/machinetools/mivenmachinetools/GLI,machinetools,mivenmachinetools
MKP Mobility,CS07,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/mkpmobility/CS07,textilesspinningcottonblended,mkpmobility
MLG Industries,MLG,https://www.moneycontrol.com/india/stockpricequote/packaging/mlgindustries/MLG,packaging,mlgindustries
MM FS - RE,MMF06,https://www.moneycontrol.com/india/stockpricequote/mmfsre/mahindramahindrafinancialservicesre/MMF06,mmfsre,mahindramahindrafinancialservicesre
MMS Infra,MMS02,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/mmsinfrastructure/MMS02,infrastructuregeneral,mmsinfrastructure
MO Midcap 100,MOM01,https://www.moneycontrol.com/india/stockpricequote/momidcap100/motilaloswalmidcap100etf/MOM01,momidcap100,motilaloswalmidcap100etf
MO Nasdaq Q50,MON,https://www.moneycontrol.com/india/stockpricequote/monasdaqq50/motilaloswalnasdaqq50etf/MON,monasdaqq50,motilaloswalnasdaqq50etf
MO Nifty200Mom,MON01,https://www.moneycontrol.com/india/stockpricequote/monifty200mom/motilaloswalnifty200momentum30etf/MON01,monifty200mom,motilaloswalnifty200momentum30etf
MOCAPITAL,MOCAP30065,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mocapital/MOCAP30065,miscellaneous,mocapital
Modern Cement,MCI04,https://www.moneycontrol.com/india/stockpricequote/cementmini/moderncementindustries/MCI04,cementmini,moderncementindustries
Modern Eng,MC24,https://www.moneycontrol.com/india/stockpricequote/moderneng/modernengineeringproducts/MC24,moderneng,modernengineeringproducts
Modern Insulato,MI14,https://www.moneycontrol.com/india/stockpricequote/electricequipment/moderninsulators/MI14,electricequipment,moderninsulators
Modern Syntex,MSI05,https://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/modernsyntexindia/MSI05,textilessyntheticsilk,modernsyntexindia
MODERN-RE,MEP,https://www.moneycontrol.com/india/stockpricequote/engineering/modernengineeringproductsre/MEP,engineering,modernengineeringproductsre
Modi Hoover,MH03,https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/modihoover/MH03,consumergoodswhitegoods,modihoover
Modi Rubber,MR01,https://www.moneycontrol.com/india/stockpricequote/tyres/modirubber/MR01,tyres,modirubber
Modi's Navnirma,MN,https://www.moneycontrol.com/india/stockpricequote/constructionrealestate/modisnavnirman/MN,constructionrealestate,modisnavnirman
Modistone,M06,https://www.moneycontrol.com/india/stockpricequote/tyres/modistone/M06,tyres,modistone
Moh Granites,MG01,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/mohgranites/MG01,ceramicsgranite,mohgranites
MOHEALTH,MOHEA10508,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mohealth/MOHEA10508,miscellaneous,mohealth
Mohit Ind,MI36,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/mohitindustries/MI36,textilesprocessing,mohitindustries
Mohota Ind,RRM,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/mohotaindustries/RRM,textilescompositemills,mohotaindustries
Moksh Ornaments,MOl02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mokshornamentsltd/MOl02,miscellaneous,mokshornamentsltd
Mold-Tek Pack,MTP01,https://www.moneycontrol.com/india/stockpricequote/plastics/moldtekpackaging/MTP01,plastics,moldtekpackaging
MOLOWVOL,MOLOW8654,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/molowvol/MOLOW8654,miscellaneous,molowvol
Monalisa Info,MI38,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/monalisainfotech/MI38,computerssoftwaremediumsmall,monalisainfotech
Monatana Intern,MIL11,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/monatanainternational/MIL11,ceramicsgranite,monatanainternational
Moneyboxx Finan,DC08,https://www.moneycontrol.com/india/stockpricequote/financegeneral/moneyboxxfinance/DC08,financegeneral,moneyboxxfinance
MONIFTY500,MONIF19237,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/monifty500/MONIF19237,miscellaneous,monifty500
Monotype India,MIL05,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/monotypeindia/MIL05,financeinvestments,monotypeindia
Montari Ind,MI18,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/montariindustries/MI18,pesticidesagrochemicals,montariindustries
Moolchand Expor,ME06,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/moolchandexports/ME06,miscellaneous,moolchandexports
Moongipa Capita,MCF03,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/moongipacapitalfinance/MCF03,financeinvestments,moongipacapitalfinance
Morarka Finance,MF09,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/morarkafinance/MF09,financeinvestments,morarkafinance
Morgan Stanley,MSM01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/morganstanleymutualfund/MSM01,financeinvestments,morganstanleymutualfund
Morinda Oversea,MOI02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/morindaoverseasindustries/MOI02,miscellaneous,morindaoverseasindustries
Moser Baer,MBI,https://www.moneycontrol.com/india/stockpricequote/computershardware/moserbaerindia/MBI,computershardware,moserbaerindia
Mothercare,MIL06,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mothercareindia/MIL06,miscellaneous,mothercareindia
Moti Electric,MEI01,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/motielectricindustries/MEI01,cablespowerothers,motielectricindustries
Motisons Jewell,MJL,https://www.moneycontrol.com/india/stockpricequote/diamondjewellery/motisonsjewellers/MJL,diamondjewellery,motisonsjewellers
Motorol Oils,MSO,https://www.moneycontrol.com/india/stockpricequote/lubricants/motorolspecialityoils/MSO,lubricants,motorolspecialityoils
Mount Shivalik,MSI06,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/mountshivalikindustries/MSI06,breweriesdistilleries,mountshivalikindustries
Moving Picture,MPC03,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/movingpicturecompany/MPC03,mediaentertainment,movingpicturecompany
MP Agro,MPA,https://www.moneycontrol.com/india/stockpricequote/mpagro/mpagromorarjifertilisers/MPA,mpagro,mpagromorarjifertilisers
MPDL,MS23,https://www.moneycontrol.com/india/stockpricequote/mpdl/mpdllimited/MS23,mpdl,mpdllimited
MPL Plastics,MP13,https://www.moneycontrol.com/india/stockpricequote/plastics/mplplastics/MP13,plastics,mplplastics
MRF,MRF,https://www.moneycontrol.com/india/stockpricequote/tyres/mrf/MRF,tyres,mrf
Mrinal Texturis,MTI03,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/mrinaltexturisingindustries/MTI03,textilesprocessing,mrinaltexturisingindustries
MRPL,MRP,https://www.moneycontrol.com/india/stockpricequote/refineries/mangalorerefinerypetrochemicals/MRP,refineries,mangalorerefinerypetrochemicals
MS Shoes,MSS03,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/msshoeseast/MSS03,leatherproducts,msshoeseast
MSL Industries,MSL,https://www.moneycontrol.com/india/stockpricequote/plastics/mslindustries/MSL,plastics,mslindustries
MSTC,M21,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mstc/M21,miscellaneous,mstc
MTNL,MTN,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/mahanagartelephonenigam/MTN,telecommunicationsservice,mahanagartelephonenigam
Mudit Finlease,MF18,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/muditfinlease/MF18,financeinvestments,muditfinlease
Mufin Green,APMFI54277,https://www.moneycontrol.com/india/stockpricequote/mufingreen/mufingreenfinance/APMFI54277,mufingreen,mufingreenfinance
Mukati Transfor,MT05,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/mukatitransformers/MT05,powertransmissionequipment,mukatitransformers
Mukesh Steels,MS14,https://www.moneycontrol.com/india/stockpricequote/steelrolling/mukeshsteels/MS14,steelrolling,mukeshsteels
Mukka Proteins,MPL05,https://www.moneycontrol.com/india/stockpricequote/consumerfood/mukkaproteins/MPL05,consumerfood,mukkaproteins
Mukund Engg,ME09,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/mukandengineers/ME09,constructioncontractingcivil,mukandengineers
Multi-Arc India,MAI02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/multiarcindia/MAI02,miscellaneous,multiarcindia
Multilac Surfac,MSC01,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/multilacsurfacecoatingi/MSC01,paintsvarnishes,multilacsurfacecoatingi
Munis Forge,MF14,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/munisforge/MF14,castingsforgings,munisforge
Munoth Capital,MCM01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/munothcapitalmarkets/MCM01,financeinvestments,munothcapitalmarkets
Murablack,MI23,https://www.moneycontrol.com/india/stockpricequote/chemicals/murablackindia/MI23,chemicals,murablackindia
MURAE-RE1,MOR01,https://www.moneycontrol.com/india/stockpricequote/medicalequipmentsuppliesaccessories/muraeorganisorre1/MOR01,medicalequipmentsuppliesaccessories,muraeorganisorre1
Music Broadcast,MB05,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/musicbroadcast/MB05,mediaentertainment,musicbroadcast
Muthoot Finance,MF10,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/muthootfinance/MF10,financeinvestments,muthootfinance
Muzaffarnagar,MSL05,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/muzaffarnagarsteels/MSL05,steelmediumsmall,muzaffarnagarsteels
MVL,MVL01,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/mvl/MVL01,constructioncontractingrealestate,mvl
My Mudra Fin,MMF07,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/mymudrafincorp/MMF07,financeinvestment,mymudrafincorp
Mysore Kirloska,MK01,https://www.moneycontrol.com/india/stockpricequote/machinetools/mysorekirloskar/MK01,machinetools,mysorekirloskar
Mystic Electr,PE08,https://www.moneycontrol.com/india/stockpricequote/trading/mysticelectronics/PE08,trading,mysticelectronics
N1NSETEST,N1NSE12848,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/n1nsetest/N1NSE12848,miscellaneous,n1nsetest
NABARDSR2D1,NAB,https://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/nabardunsecurednonconvertiblezerocouponbon/NAB,financetermlendinginstitutions,nabardunsecurednonconvertiblezerocouponbon
Nacl Industries,NA04,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/naclindustries/NA04,pesticidesagrochemicals,naclindustries
Nagarjuna Ag,NA03,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nagarjunaagritech/NA03,miscellaneous,nagarjunaagritech
Nagarjuna Fin,NF,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/nagarjunafinance/NF,financeleasinghirepurchase,nagarjunafinance
Nagarjuna Oil,NOR,https://www.moneycontrol.com/india/stockpricequote/refineries/nagarjunaoilrefinery/NOR,refineries,nagarjunaoilrefinery
NAGREE-RE,NER,https://www.moneycontrol.com/india/stockpricequote/textilespinning/nagreekaexportsre/NER,textilespinning,nagreekaexportsre
Nahar Capital,NCF,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/naharcapitalfinancialservices/NCF,financeinvestments,naharcapitalfinancialservices
Nahar Intl,NI14,https://www.moneycontrol.com/india/stockpricequote/textilescottonblended/naharinternational/NI14,textilescottonblended,naharinternational
Nahar Sugar,NSA,https://www.moneycontrol.com/india/stockpricequote/sugar/naharsugaralliedindustries/NSA,sugar,naharsugaralliedindustries
Nakoda,NTI,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/nakoda/NTI,textilesprocessing,nakoda
Nakshatra Infra,MF08,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/nakshatrainfrastructure/MF08,computerssoftwaremediumsmall,nakshatrainfrastructure
Nalin Leasing,NLF,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/nalinleasefinance/NLF,financeleasinghirepurchase,nalinleasefinance
Naman In-Store,NII04,https://www.moneycontrol.com/india/stockpricequote/namaninstore/namaninstoreindia/NII04,namaninstore,namaninstoreindia
Namtech Electro,NED,https://www.moneycontrol.com/india/stockpricequote/electricals/namtechelectronicdevices/NED,electricals,namtechelectronicdevices
Nandani Creatio,NC09,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/nandanicreation/NC09,textilesreadymadeapparels,nandanicreation
Naperol Invest,NP03,https://www.moneycontrol.com/india/stockpricequote/chemicals/naperolinvestments/NP03,chemicals,naperolinvestments
Naraingarh Suga,NSM02,https://www.moneycontrol.com/india/stockpricequote/sugar/naraingarhsugarmills/NSM02,sugar,naraingarhsugarmills
Narbada Gems,NGJ01,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/narbadagemsjewellery/NGJ01,diamondcuttingjewellerypreciousmetals,narbadagemsjewellery
NARMA-RE,NAR,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/narmadaagrobasere/NAR,foodprocessing,narmadaagrobasere
Narmada Cement,NCC02,https://www.moneycontrol.com/india/stockpricequote/cementmajor/narmdacementcompany/NCC02,cementmajor,narmdacementcompany
Narmada Macplas,NMD,https://www.moneycontrol.com/india/stockpricequote/plastics/narmadamacplastdripirrigationsystems/NMD,plastics,narmadamacplastdripirrigationsystems
Natco Pharma,NP07,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/natcopharma/NP07,pharmaceuticals,natcopharma
Nath Industries,RPP,https://www.moneycontrol.com/india/stockpricequote/paper/nathindustrieslimited/RPP,paper,nathindustrieslimited
National Fittin,ITP01,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/nationalfittings/ITP01,castingsforgings,nationalfittings
National Ind,NGI03,https://www.moneycontrol.com/india/stockpricequote/steelrolling/nationalgeneralindustries/NGI03,steelrolling,nationalgeneralindustries
National Plasti,NPI,https://www.moneycontrol.com/india/stockpricequote/plastics/nationalplasticindustries/NPI,plastics,nationalplasticindustries
National Steel,NSA02,https://www.moneycontrol.com/india/stockpricequote/steelgpgcsheets/nationalsteelagroindustries/NSA02,steelgpgcsheets,nationalsteelagroindustries
Natraj Proteins,NP04,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/natrajproteins/NP04,edibleoilssolventextraction,natrajproteins
Natural Cap PP,NCP01,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/naturalcapsulespp/NCP01,pharmaceuticalsdrugs,naturalcapsulespp
Natural Expo,NEA01,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/naturalexpoagroindustries/NEA01,foodprocessing,naturalexpoagroindustries
Naturite Agro,NAP01,https://www.moneycontrol.com/india/stockpricequote/naturiteagro/naturiteagroproducts/NAP01,naturiteagro,naturiteagroproducts
Nava Bharat Ent,NBE,https://www.moneycontrol.com/india/stockpricequote/trading/navabharatenterprises/NBE,trading,navabharatenterprises
Naveen Textiles,NTL01,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/naveentextiles/NTL01,textilesspinningcottonblended,naveentextiles
Navin Fluorine,NFI,https://www.moneycontrol.com/india/stockpricequote/chemicals/navinfluorineinternational/NFI,chemicals,navinfluorineinternational
Navketan Merch,NM03,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/navketanmerchants/NM03,textilesgeneral,navketanmerchants
Navsari Cotton,NCS,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/navsaricottonsilkmills/NCS,textilescompositemills,navsaricottonsilkmills
NAYSAA-RE,NSR,https://www.moneycontrol.com/india/stockpricequote/financeothers/naysaasecuritiesre/NSR,financeothers,naysaasecuritiesre
